respondent_id,aura_interest_label,art_experience_level,art_forms_interest,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_0640,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AURA_0641,Interested,Regular_Hobbyist,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
AURA_0642,Interested,Casual_Hobbyist,Calligraphy|Indian_Classical,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
AURA_0643,Interested,Curious_Beginner,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
AURA_0644,Interested,Casual_Hobbyist,Watercolour,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AURA_0645,Interested,Curious_Beginner,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
AURA_0646,Not_Interested,Complete_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
AURA_0647,Interested,Regular_Hobbyist,Calligraphy|Digital_Art|Indian_Classical|Sketching|Watercolour,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0
AURA_0648,Interested,Regular_Hobbyist,Fluid_Pour|Indian_Classical|Sketching|Watercolour,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
AURA_0649,Interested,Regular_Hobbyist,Fluid_Pour|Sketching|Watercolour,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
AURA_0650,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
AURA_0651,Interested,Curious_Beginner,Acrylic|Calligraphy|Fluid_Pour|Indian_Classical|Resin,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
AURA_0652,Interested,Advanced,Resin|Watercolour,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0
AURA_0653,Interested,Regular_Hobbyist,Mandala|Sketching,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
AURA_0654,Interested,Curious_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
AURA_0655,Not_Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1
AURA_0656,Interested,Curious_Beginner,Indian_Classical|Watercolour,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
AURA_0657,Interested,Curious_Beginner,Acrylic|Sketching,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
AURA_0658,Maybe,Curious_Beginner,Acrylic|Digital_Art|Indian_Classical|Watercolour,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
AURA_0659,Interested,Casual_Hobbyist,Fluid_Pour|Mandala|Sketching|Watercolour,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0
AURA_0660,Not_Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
AURA_0661,Not_Interested,Curious_Beginner,Calligraphy|Digital_Art|Fluid_Pour|Indian_Classical|Mandala,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
AURA_0662,Maybe,Complete_Beginner,Fluid_Pour|Mandala|Sketching,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
AURA_0663,Maybe,Complete_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0
AURA_0664,Interested,Regular_Hobbyist,Calligraphy|Digital_Art|Fluid_Pour|Mandala|Resin,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
AURA_0665,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Pottery|Watercolour,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
AURA_0666,Interested,Casual_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
AURA_0667,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Indian_Classical|Mandala|Watercolour,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
AURA_0668,Interested,Curious_Beginner,Pottery|Sketching|Watercolour,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
AURA_0669,Maybe,Curious_Beginner,Fluid_Pour|Sketching,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
AURA_0670,Not_Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Pottery,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
AURA_0671,Interested,Curious_Beginner,Fluid_Pour|Pottery|Watercolour,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
AURA_0672,Maybe,Advanced,Calligraphy|Fluid_Pour|Indian_Classical|Watercolour,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
AURA_0673,Interested,Regular_Hobbyist,Resin|Watercolour,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
AURA_0674,Interested,Casual_Hobbyist,Acrylic|Mandala|Watercolour,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
AURA_0675,Maybe,Complete_Beginner,Calligraphy|Indian_Classical|Resin|Sketching|Watercolour,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AURA_0676,Interested,Curious_Beginner,Calligraphy|Mandala,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AURA_0677,Interested,Curious_Beginner,Calligraphy|Indian_Classical,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
AURA_0678,Interested,Curious_Beginner,Indian_Classical|Sketching|Watercolour,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AURA_0679,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
AURA_0680,Not_Interested,Advanced,Resin|Watercolour,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
AURA_0681,Interested,Casual_Hobbyist,Indian_Classical|Sketching,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
AURA_0682,Interested,Complete_Beginner,Mandala|Pottery,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_0683,Interested,Curious_Beginner,Mandala|Watercolour,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
AURA_0684,Interested,Complete_Beginner,Digital_Art|Indian_Classical|Mandala|Pottery,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
AURA_0685,Interested,Regular_Hobbyist,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
AURA_0686,Interested,Advanced,Acrylic|Mandala,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
AURA_0687,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Fluid_Pour|Pottery|Watercolour,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0
AURA_0688,Not_Interested,Complete_Beginner,Acrylic|Indian_Classical|Mandala,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0
AURA_0689,Interested,Curious_Beginner,Digital_Art|Pottery|Sketching|Watercolour,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
AURA_0690,Interested,Curious_Beginner,Indian_Classical|Mandala|Pottery|Resin|Watercolour,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
AURA_0691,Interested,Casual_Hobbyist,Resin,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
AURA_0692,Interested,Curious_Beginner,Acrylic|Digital_Art|Sketching,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
AURA_0693,Not_Interested,Complete_Beginner,Acrylic|Mandala,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
AURA_0694,Not_Interested,Casual_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
AURA_0695,Not_Interested,Complete_Beginner,Fluid_Pour|Indian_Classical|Mandala,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
AURA_0696,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Pottery|Watercolour,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1
AURA_0697,Maybe,Curious_Beginner,Acrylic|Digital_Art|Fluid_Pour|Resin,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
AURA_0698,Interested,Complete_Beginner,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
AURA_0699,Interested,Curious_Beginner,Sketching,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
AURA_0700,Interested,Complete_Beginner,Acrylic|Fluid_Pour,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1
AURA_0701,Interested,Curious_Beginner,Indian_Classical|Pottery,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1
AURA_0702,Interested,Regular_Hobbyist,Watercolour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
AURA_0703,Interested,Curious_Beginner,Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
AURA_0704,Interested,Casual_Hobbyist,Calligraphy|Digital_Art|Fluid_Pour|Indian_Classical,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
AURA_0705,Interested,Casual_Hobbyist,Digital_Art|Indian_Classical|Mandala|Sketching,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
AURA_0706,Interested,Curious_Beginner,Calligraphy|Fluid_Pour|Indian_Classical|Resin|Sketching,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
AURA_0707,Interested,Regular_Hobbyist,Acrylic|Fluid_Pour|Mandala,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
AURA_0708,Interested,Regular_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
AURA_0709,Interested,Complete_Beginner,Acrylic|Indian_Classical|Mandala|Watercolour,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AURA_0710,Interested,Regular_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
AURA_0711,Interested,Regular_Hobbyist,Calligraphy|Indian_Classical|Mandala|Watercolour,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
AURA_0712,Interested,Regular_Hobbyist,Fluid_Pour|Indian_Classical|Watercolour,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
AURA_0713,Interested,Complete_Beginner,Acrylic|Fluid_Pour|Indian_Classical|Resin|Sketching,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
AURA_0714,Interested,Curious_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
AURA_0715,Interested,Advanced,Sketching|Watercolour,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
AURA_0716,Interested,Complete_Beginner,Calligraphy|Mandala,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
AURA_0717,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0
AURA_0718,Maybe,Regular_Hobbyist,Fluid_Pour|Sketching,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
AURA_0719,Interested,Advanced,Fluid_Pour|Indian_Classical|Resin,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
AURA_0720,Interested,Curious_Beginner,Digital_Art|Indian_Classical|Mandala|Pottery|Watercolour,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
AURA_0721,Interested,Curious_Beginner,Acrylic|Digital_Art|Indian_Classical|Sketching|Watercolour,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
AURA_0722,Interested,Curious_Beginner,Digital_Art|Mandala,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AURA_0723,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Sketching|Watercolour,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
AURA_0724,Interested,Curious_Beginner,Calligraphy|Digital_Art|Indian_Classical|Mandala|Watercolour,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
AURA_0725,Interested,Regular_Hobbyist,Acrylic|Indian_Classical|Watercolour,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
AURA_0726,Interested,Casual_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
AURA_0727,Interested,Regular_Hobbyist,Calligraphy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AURA_0728,Not_Interested,Curious_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
AURA_0729,Not_Interested,Casual_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
AURA_0730,Interested,Casual_Hobbyist,Calligraphy|Resin,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
AURA_0731,Not_Interested,Regular_Hobbyist,Indian_Classical|Sketching|Watercolour,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
AURA_0732,Interested,Regular_Hobbyist,Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
AURA_0733,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
AURA_0734,Interested,Regular_Hobbyist,Indian_Classical|Watercolour,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
AURA_0735,Interested,Curious_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
AURA_0736,Interested,Regular_Hobbyist,Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
AURA_0737,Interested,Regular_Hobbyist,Calligraphy|Indian_Classical|Mandala|Resin,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
AURA_0738,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
AURA_0739,Interested,Regular_Hobbyist,Resin|Sketching|Watercolour,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
AURA_0740,Interested,Curious_Beginner,Acrylic|Calligraphy|Mandala,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
AURA_0741,Maybe,Regular_Hobbyist,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
AURA_0742,Interested,Casual_Hobbyist,Calligraphy|Mandala,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
AURA_0743,Interested,Casual_Hobbyist,Acrylic|Indian_Classical|Sketching|Watercolour,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
AURA_0744,Interested,Casual_Hobbyist,Acrylic|Calligraphy|Fluid_Pour,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
AURA_0745,Maybe,Complete_Beginner,Acrylic|Indian_Classical|Resin|Sketching|Watercolour,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
AURA_0746,Not_Interested,Advanced,Acrylic|Digital_Art|Mandala,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
AURA_0747,Interested,Curious_Beginner,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
AURA_0748,Interested,Regular_Hobbyist,Calligraphy|Indian_Classical,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1
AURA_0749,Maybe,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
AURA_0750,Maybe,Casual_Hobbyist,Digital_Art|Fluid_Pour|Indian_Classical|Mandala|Sketching,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
AURA_0751,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Sketching|Watercolour,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0
AURA_0752,Interested,Complete_Beginner,Fluid_Pour|Indian_Classical|Mandala|Resin|Sketching,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AURA_0753,Interested,Curious_Beginner,Acrylic|Indian_Classical|Pottery,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
AURA_0754,Interested,Casual_Hobbyist,Digital_Art|Indian_Classical|Watercolour,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
AURA_0755,Not_Interested,Regular_Hobbyist,Digital_Art|Fluid_Pour,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
AURA_0756,Interested,Casual_Hobbyist,Indian_Classical|Mandala|Resin|Sketching,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
AURA_0757,Interested,Curious_Beginner,Mandala|Watercolour,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
AURA_0758,Interested,Advanced,Fluid_Pour|Indian_Classical|Pottery|Resin,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
