respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_0268,35_44,Female,Bengaluru,Tier1,Salaried_IT,50k_1L,75000,English,3500,3_5,Occasionally,Instagram|LinkedIn|Reels_Shorts,Dining_Out|Gaming,Fully_Independent,Casual_Hobbyist,Am_Creative,Growth,Ambivert,Delayed,Definitely_Post,No_Barrier,,Indian_Classical|Mandala|Sketching|Watercolour,Cooking_Class|Music_Dance|Yoga_Wellness,Gift_Bundle|Mandala_Kit|Resin_Kit|Session_Kit,Evening|Lunch,4,Family_Kids,Rarely,60min,Standalone_Studio,200_400,540,2250,Festival_Offer,3,4,Word_of_Mouth,Cafe_Chill,2_3_month,9,Interested,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
AURA_0269,25_34,Male,Ahmedabad,Tier1,Salaried_IT,1L_2L,150000,English,7900,1_2,2_3_month,Instagram|LinkedIn|YouTube,Art_Craft|Dining_Out|Gaming,Fully_Independent,Advanced,Somewhat_Creative,Unsure,Introvert,Both,Definitely_Post,No_Barrier,Stress_Relief,Calligraphy|Mandala|Pottery,Art_Workshop|Escape_Room|Gaming_Zone|Pottery_Studio,Watercolour_Set,Evening,4,Friends,Rarely,60min,Standalone_Studio,Above_1200,1909,7750,Group_Discount,3,4,Other,Mall_Walk,Once_Try,6,Interested,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AURA_0270,18_24,Male,Chandigarh,Tier2,Salaried_IT,1L_2L,150000,English,9900,3_5,Rarely,Instagram|Pinterest,Gaming|Music|Reading|Socialising,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Extrovert,Both,Definitely_Post,No_Time,Social_Fun,Calligraphy,Cooking_Class|Escape_Room|Gaming_Zone|None,App_Sub|Mandala_Kit|Session_Kit,Evening,5,Colleagues,Frequently,15min,Standalone_Studio,200_400,394,0,First_Free,2,4,Google_Search,Mall_Walk,Occasionally,6,Interested,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
AURA_0271,35_44,Male,Chennai,Tier1,Salaried_NonIT,50k_1L,75000,Tamil,4700,1_2,Once_month,Instagram|LinkedIn|YouTube,Gaming|Movies_OTT,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Growth,Extrovert,Instant,Probably_Post,No_Time,Stress_Relief,Mandala|Resin,Art_Workshop|Gaming_Zone|Music_Dance,Fluid_Kit|Resin_Kit|Session_Kit|Watercolour_Set,Flexible,3,Colleagues,Rarely,15min,Office_Campus,400_700,602,2250,First_Free,3,3,WhatsApp,Gaming,Once_Try,9,Maybe,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_0272,35_44,Male,Indore,Tier2,Homemaker,Below_25k,15000,English,900,0,2_3_month,YouTube,Dining_Out|Gaming|Movies_OTT|Reading,Mention_After,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Keep_Private,No_Time,Social_Fun,Acrylic|Fluid_Pour|Indian_Classical|Sketching,Cooking_Class|Music_Dance|None,Session_Kit,Afternoon|Evening,2,Family_Kids,Never,30min,Mall,Below_200,80,500,Monthly_Pass,4,2,Instagram,Multiplex,Once_month,6,Maybe,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
AURA_0273,45_54,Male,Bengaluru,Tier1,Salaried_IT,25k_50k,37500,Bilingual,1700,3_5,Weekly,LinkedIn,Art_Craft|Dining_Out|Fitness|Movies_OTT,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Unsure,Ambivert,Both,Probably_Post,No_Time,,Sketching,Escape_Room|Yoga_Wellness,App_Sub|Mandala_Kit|Sketchbook,Afternoon|Flexible|Lunch,3,Friends,Frequently,Walking_5min,Office_Campus,400_700,1013,500,First_Free,4,4,Instagram,Multiplex,Occasionally,6,Interested,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
AURA_0274,45_54,Female,Delhi_NCR,Tier1,Business_Owner,Above_2L,300000,Hindi,16000,6_plus,2_3_month,None|Pinterest,Movies_OTT|Music|Travel,Fully_Independent,Curious_Beginner,Want_To_Be,Unsure,Ambivert,Instant,Probably_Post,No_Time,Professional_Growth,Acrylic|Fluid_Pour,Yoga_Wellness,Gift_Bundle|Resin_Kit|Sketchbook|Watercolour_Set,Evening,3,Partner,Rarely,30min,,Above_1200,1463,0,First_Free,1,3,Other,Home_OTT,Occasionally,8,Maybe,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
AURA_0275,25_34,Female,Chennai,Tier1,Salaried_NonIT,50k_1L,75000,Hindi,20909,3_5,Once_month,Instagram|Reels_Shorts,Fitness|Gaming|Mall_Shopping|Movies_OTT,Fully_Independent,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Both,Close_Circle,Too_Expensive,Pure_Curiosity,Mandala,Art_Workshop,Heritage_Kit|Monthly_Box|Resin_Kit|Session_Kit|Sketchbook,Flexible,4,Solo,Occasionally,60min,,400_700,677,0,First_Free,3,3,Word_of_Mouth,Home_OTT,Occasionally,6,Interested,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
AURA_0276,25_34,Female,Hyderabad,Tier1,Self_Employed,1L_2L,150000,English,5200,3_5,2_3_month,Instagram|Reels_Shorts,,Mention_After,Complete_Beginner,Want_To_Be,Growth,Extrovert,Instant,Probably_Post,Too_Expensive,Skill_Building,Acrylic|Indian_Classical|Resin|Watercolour,Art_Workshop|Escape_Room|None|VR_Experience,Monthly_Box,Afternoon,5,Friends,Frequently,30min,Cafe_CoWork,400_700,521,0,First_Free,4,4,Corporate_HR,Multiplex,2_3_month,6,Interested,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
AURA_0277,35_44,Female,Delhi_NCR,Tier1,Salaried_NonIT,50k_1L,75000,English,3700,3_5,Occasionally,YouTube,Gaming|Movies_OTT|Music|Socialising|Travel,Fully_Independent,Curious_Beginner,Somewhat_Creative,Growth,Introvert,Delayed,Close_Circle,Social_Anxiety,Content_Creation,Sketching,Escape_Room|Pottery_Studio,Gift_Bundle|Heritage_Kit|Resin_Kit|Session_Kit,Afternoon,2,Depends,Rarely,30min,Cafe_CoWork,700_1200,852,0,No_Discount,2,3,Instagram,Cafe_Chill,Once_Try,5,Interested,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
AURA_0278,25_34,Male,Mumbai,Tier1,Salaried_IT,1L_2L,150000,English,31551,3_5,Once_month,,Dining_Out|Movies_OTT|Reading|Travel,Mention_After,Casual_Hobbyist,Am_Creative,Growth,Ambivert,Instant,Probably_Post,No_Time,Skill_Building,Acrylic|Resin,Art_Workshop|Gaming_Zone|Music_Dance,Heritage_Kit|Mandala_Kit,Flexible,4,Partner,Occasionally,30min,Office_Campus,200_400,267,8500,Bundle_Pack,2,4,Mall_Display,Mall_Walk,Once_month,8,Interested,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
AURA_0279,35_44,Female,Bengaluru,Tier1,Homemaker,25k_50k,37500,English,1300,6_plus,2_3_month,Instagram|LinkedIn|YouTube,Art_Craft|Mall_Shopping|Reading,Fully_Independent,Casual_Hobbyist,Not_Creative,Fixed,Ambivert,Both,Probably_Post,Not_Interested,Pure_Curiosity,Indian_Classical|Mandala|Resin|Watercolour,Art_Workshop|Escape_Room|Pottery_Studio,Monthly_Box|Session_Kit|Watercolour_Set,Afternoon,3,Partner,Occasionally,60min,Mall,Below_200,80,750,Monthly_Pass,5,2,WhatsApp,Gaming,Unlikely,3,Not_Interested,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
AURA_0280,35_44,Male,Delhi_NCR,Tier1,Salaried_IT,25k_50k,37500,Hindi,3600,3_5,Once_month,Reels_Shorts,Art_Craft|Fitness|Mall_Shopping|Movies_OTT,Peer_Influenced,Regular_Hobbyist,Not_Creative,Fixed,Extrovert,Instant,Keep_Private,No_Guidance,Stress_Relief,Digital_Art|Fluid_Pour|Mandala|Resin,Art_Workshop|Pottery_Studio,Fluid_Kit|Gift_Bundle,Afternoon|Lunch|Weekend_Only,2,Friends,Never,No_Limit,Mall,400_700,681,0,Bundle_Pack,3,4,Corporate_HR,Mall_Walk,Unlikely,5,Not_Interested,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
AURA_0281,45_54,Male,Bengaluru,Tier1,Homemaker,25k_50k,37500,English,3700,1_2,Rarely,None|Pinterest|YouTube,Mall_Shopping|Reading,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Ambivert,Instant,Definitely_Post,No_Time,Social_Fun,Acrylic|Fluid_Pour|Pottery|Sketching,Music_Dance,App_Sub|Gift_Bundle,Afternoon|Lunch,2,Solo,Occasionally,30min,Office_Campus,400_700,662,1000,First_Free,4,2,Word_of_Mouth,Home_OTT,Occasionally,8,Maybe,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
AURA_0282,25_34,Male,Pune,Tier1,Salaried_NonIT,Above_2L,300000,Hindi,10900,1_2,2_3_month,Pinterest,Gaming|Movies_OTT|Socialising,Mention_After,Advanced,Am_Creative,Fixed,Extrovert,Delayed,Probably_Post,No_Guidance,Stress_Relief,Acrylic,Escape_Room,App_Sub|Monthly_Box|Sketchbook|Watercolour_Set,Afternoon|Evening|Morning,5,Friends,Occasionally,Walking_5min,Office_Campus,Above_1200,1820,12250,Group_Discount,2,4,WhatsApp,Home_OTT,2_3_month,7,Interested,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
AURA_0283,25_34,Male,Mumbai,Tier1,Business_Owner,Above_2L,300000,,30000,3_5,2_3_month,Instagram|YouTube,Dining_Out|Movies_OTT|Travel,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Definitely_Post,Not_Interested,Stress_Relief,Acrylic|Digital_Art,VR_Experience,Fluid_Kit|Gift_Bundle|Monthly_Box|Session_Kit|Watercolour_Set,Lunch,4,Solo,Occasionally,15min,Standalone_Studio,Above_1200,1781,3250,Monthly_Pass,2,4,Instagram,Home_OTT,2_3_month,6,Interested,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
AURA_0284,18_24,Male,Bengaluru,Tier1,Salaried_IT,50k_1L,75000,Bilingual,4200,3_5,Once_month,Instagram|Pinterest|YouTube,Art_Craft|Movies_OTT|Socialising,Mention_After,Curious_Beginner,Want_To_Be,Fixed,Introvert,Instant,Definitely_Post,Social_Anxiety,Social_Fun,Acrylic|Fluid_Pour|Indian_Classical|Sketching,Escape_Room,Mandala_Kit|Resin_Kit|Sketchbook|Watercolour_Set,Evening|Flexible|Weekend_Only,5,Depends,Never,15min,Office_Campus,Above_1200,1743,1750,Monthly_Pass,3,5,Word_of_Mouth,Multiplex,Occasionally,7,Interested,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
AURA_0285,25_34,Male,Hyderabad,Tier1,Salaried_IT,1L_2L,150000,Telugu,10600,0,Occasionally,Instagram|YouTube,Art_Craft|Movies_OTT|Reading,Mention_After,Curious_Beginner,Want_To_Be,Fixed,Extrovert,Instant,Definitely_Post,No_Guidance,Skill_Building,Indian_Classical|Sketching,Art_Workshop|Escape_Room|Gaming_Zone|Music_Dance,App_Sub|Gift_Bundle|Heritage_Kit|Resin_Kit|Watercolour_Set,Afternoon,4,Colleagues,Frequently,30min,Airport_Hotel,200_400,445,4250,First_Free,3,5,Mall_Display,Home_OTT,Occasionally,7,Interested,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
AURA_0286,Under_18,Male,Chennai,Tier1,Student,50k_1L,75000,Tamil,3700,3_5,Once_month,None,Gaming|Socialising,Fully_Independent,Complete_Beginner,Not_Creative,Unsure,Ambivert,Both,Close_Circle,No_Time,Skill_Building,Fluid_Pour,Cooking_Class|Gaming_Zone|Yoga_Wellness,Fluid_Kit|Heritage_Kit|Mandala_Kit,Afternoon|Evening|Flexible,4,Solo,Frequently,60min,Mall,200_400,82,0,Group_Discount,3,3,Instagram,Home_OTT,Unlikely,4,Not_Interested,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AURA_0287,25_34,Non_binary,Jaipur,Tier2,Creative_Pro,50k_1L,75000,English,6500,3_5,2_3_month,YouTube,Dining_Out|Mall_Shopping|Music|Reading,Fully_Independent,Regular_Hobbyist,Am_Creative,Growth,Ambivert,Instant,Close_Circle,Too_Expensive,Skill_Building,Acrylic|Calligraphy|Digital_Art|Watercolour,Yoga_Wellness,Sketchbook,Afternoon|Lunch,4,Solo,Never,15min,College_Campus,400_700,698,2250,Monthly_Pass,3,4,Instagram,Cafe_Chill,Once_Try,7,Interested,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
AURA_0288,25_34,Male,Hyderabad,Tier1,Salaried_NonIT,Below_25k,15000,Telugu,1100,1_2,Occasionally,Instagram|YouTube,Dining_Out|Gaming|Movies_OTT,Peer_Influenced,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Probably_Post,No_Time,Skill_Building,Acrylic|Mandala,Art_Workshop|Gaming_Zone|Music_Dance|VR_Experience,Watercolour_Set,Flexible|Lunch|Weekend_Only,4,Depends,Rarely,30min,Office_Campus,Below_200,244,500,First_Free,4,3,Mall_Display,Multiplex,Occasionally,5,Interested,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AURA_0289,18_24,Male,Delhi_NCR,Tier1,Homemaker,Below_25k,15000,English,600,0,Rarely,Pinterest|YouTube,Art_Craft|Mall_Shopping|Music|Travel,Consult_Partner,Curious_Beginner,Not_Creative,Unsure,Extrovert,Both,Close_Circle,Not_Interested,Skill_Building,Digital_Art|Indian_Classical|Watercolour,Gaming_Zone|Music_Dance|Pottery_Studio|Yoga_Wellness,App_Sub|Fluid_Kit|Monthly_Box|Session_Kit|Sketchbook,Lunch|Weekend_Only,4,Family_Kids,Never,30min,Cafe_CoWork,Below_200,193,0,Bundle_Pack,4,2,Corporate_HR,Multiplex,Unlikely,2,Not_Interested,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0
AURA_0290,25_34,Male,Kolkata,Tier1,Salaried_NonIT,50k_1L,75000,Bengali,2800,1_2,Occasionally,YouTube,Art_Craft|Mall_Shopping|Movies_OTT,Mention_After,Complete_Beginner,Not_Creative,Fixed,Extrovert,Both,Close_Circle,No_Time,Professional_Growth,Acrylic|Calligraphy|Digital_Art,Yoga_Wellness,App_Sub|Mandala_Kit|Session_Kit|Sketchbook|Watercolour_Set,Weekend_Only,3,Colleagues,Occasionally,60min,College_Campus,400_700,627,0,Group_Discount,3,3,Other,Home_OTT,Occasionally,2,Not_Interested,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
AURA_0291,Under_18,Female,Hyderabad,Tier1,Student,Above_2L,300000,English,10000,6_plus,Weekly,Instagram|LinkedIn|YouTube,Dining_Out|Reading,Consult_Partner,Complete_Beginner,Not_Creative,Fixed,Extrovert,Both,Probably_Post,No_Time,Social_Fun,Acrylic|Pottery|Resin|Watercolour,Escape_Room|Yoga_Wellness,Fluid_Kit|Heritage_Kit|Session_Kit,Afternoon|Evening|Weekend_Only,4,Friends,Occasionally,30min,College_Campus,Above_1200,1510,0,Monthly_Pass,2,4,Word_of_Mouth,Cafe_Chill,Occasionally,5,Not_Interested,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
AURA_0292,Under_18,Male,Bengaluru,Tier1,Student,25k_50k,37500,Kannada,2400,6_plus,2_3_month,Instagram|LinkedIn|None,Music|Travel,Fully_Independent,Curious_Beginner,Want_To_Be,Growth,Ambivert,Both,Definitely_Post,Too_Expensive,Stress_Relief,Acrylic|Mandala,Art_Workshop|Cooking_Class|Pottery_Studio|Yoga_Wellness,App_Sub|Resin_Kit|Session_Kit|Sketchbook,Afternoon|Weekend_Only,4,Solo,Rarely,30min,Office_Campus,200_400,567,750,Monthly_Pass,4,5,Word_of_Mouth,Mall_Walk,Once_month,6,Interested,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
AURA_0293,35_44,Male,Hyderabad,Tier1,Homemaker,Below_25k,15000,Telugu,1100,0,Occasionally,Pinterest|Reels_Shorts|YouTube,Dining_Out|Gaming|Mall_Shopping|Travel,Mention_After,Curious_Beginner,Want_To_Be,Unsure,Extrovert,Both,Definitely_Post,Too_Expensive,Stress_Relief,Fluid_Pour|Watercolour,Cooking_Class|None|Yoga_Wellness,Fluid_Kit|Gift_Bundle|Resin_Kit|Session_Kit|Watercolour_Set,Flexible,3,Family_Kids,Never,30min,Standalone_Studio,200_400,351,0,Group_Discount,5,2,Mall_Display,Gaming,Occasionally,5,Maybe,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
AURA_0294,25_34,Male,Surat,Tier2,Salaried_IT,50k_1L,75000,Tamil,5800,1_2,Once_month,Instagram|LinkedIn,Art_Craft|Movies_OTT|Socialising|Travel,Fully_Independent,Complete_Beginner,Want_To_Be,Growth,Ambivert,Instant,Definitely_Post,No_Guidance,Stress_Relief,Digital_Art,Gaming_Zone|Yoga_Wellness,App_Sub|Session_Kit|Watercolour_Set,Lunch|Morning|Weekend_Only,4,Depends,Frequently,60min,Office_Campus,400_700,578,0,Bundle_Pack,3,4,Google_Search,Home_OTT,Unlikely,6,Maybe,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
AURA_0295,18_24,Male,Delhi_NCR,Tier1,Self_Employed,1L_2L,150000,Hindi,8600,3_5,Occasionally,Instagram|Reels_Shorts|YouTube,Art_Craft|Mall_Shopping,Mention_After,Advanced,Am_Creative,Growth,Introvert,Both,Definitely_Post,No_Time,Skill_Building,Acrylic|Digital_Art|Indian_Classical|Resin|Watercolour,Escape_Room|None|Yoga_Wellness,App_Sub|Mandala_Kit,Evening|Morning|Weekend_Only,4,Solo,Frequently,60min,Office_Campus,400_700,1062,2000,Monthly_Pass,2,3,Mall_Display,Gaming,Once_month,8,Interested,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
AURA_0296,25_34,Male,Mumbai,Tier1,Creative_Pro,1L_2L,150000,Bilingual,5700,3_5,Once_month,LinkedIn,Fitness|Reading,Consult_Partner,Regular_Hobbyist,Somewhat_Creative,Growth,Introvert,Instant,Keep_Private,Too_Expensive,Skill_Building,Digital_Art|Indian_Classical,Cooking_Class|Music_Dance|Yoga_Wellness,App_Sub,Afternoon|Morning,3,Family_Kids,Occasionally,60min,Mall,700_1200,1074,5250,First_Free,2,4,Mall_Display,Cafe_Chill,Once_Try,5,Interested,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
AURA_0297,35_44,Male,Bengaluru,Tier1,Salaried_NonIT,50k_1L,75000,Bilingual,3400,3_5,Weekly,LinkedIn,Dining_Out|Movies_OTT,Fully_Independent,Complete_Beginner,Not_Creative,Fixed,Extrovert,Instant,Keep_Private,Too_Expensive,Skill_Building,Digital_Art|Indian_Classical|Sketching|Watercolour,Music_Dance|Pottery_Studio,App_Sub|Fluid_Kit|Monthly_Box|Session_Kit,Flexible|Morning,3,Partner,Frequently,15min,Airport_Hotel,700_1200,1024,0,Monthly_Pass,3,3,Instagram,Home_OTT,Unlikely,0,Not_Interested,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
AURA_0298,18_24,Male,Bengaluru,Tier1,Student,25k_50k,37500,English,3600,6_plus,2_3_month,LinkedIn|Pinterest,Dining_Out|Reading,Mention_After,Advanced,Am_Creative,Growth,Introvert,Instant,Probably_Post,No_Barrier,,Acrylic|Calligraphy|Resin,Art_Workshop|Escape_Room|Yoga_Wellness,Fluid_Kit|Gift_Bundle|Mandala_Kit|Monthly_Box|Sketchbook,Afternoon,5,Solo,Rarely,60min,College_Campus,400_700,961,1250,Festival_Offer,3,4,Corporate_HR,Gaming,Occasionally,7,Interested,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
AURA_0299,25_34,Male,Delhi_NCR,Tier1,Self_Employed,Below_25k,15000,Hindi,700,0,Rarely,,Art_Craft|Dining_Out|Gaming|Reading|Travel,Fully_Independent,Casual_Hobbyist,Want_To_Be,Fixed,Ambivert,Both,Probably_Post,No_Guidance,Professional_Growth,Indian_Classical|Sketching|Watercolour,Cooking_Class|Gaming_Zone|Music_Dance|Yoga_Wellness,App_Sub|Mandala_Kit|Watercolour_Set,Flexible,5,Friends,Never,30min,Mall,200_400,445,0,Bundle_Pack,4,3,Word_of_Mouth,Mall_Walk,Once_Try,6,Interested,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0
AURA_0300,18_24,Male,Chennai,Tier1,Student,50k_1L,75000,English,4800,0,Rarely,Instagram,Art_Craft|Dining_Out|Movies_OTT|Socialising|Travel,Fully_Independent,Complete_Beginner,Not_Creative,Fixed,Ambivert,Both,Close_Circle,Not_Interested,Stress_Relief,Sketching,Music_Dance|None,Heritage_Kit|Session_Kit,Afternoon,4,Friends,Rarely,30min,College_Campus,200_400,294,0,Festival_Offer,3,4,Mall_Display,Mall_Walk,Unlikely,3,Not_Interested,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
AURA_0301,18_24,Female,Bengaluru,Tier1,Salaried_NonIT,1L_2L,150000,Bilingual,5900,6_plus,2_3_month,Pinterest|Reels_Shorts,Dining_Out|Mall_Shopping|Reading,Consult_Partner,Complete_Beginner,Want_To_Be,Growth,Extrovert,Both,Probably_Post,No_Guidance,Stress_Relief,Digital_Art|Mandala|Sketching|Watercolour,Cooking_Class|Escape_Room|None|Yoga_Wellness,Heritage_Kit|Mandala_Kit|Monthly_Box|Resin_Kit|Session_Kit,Weekend_Only,4,Solo,Occasionally,30min,College_Campus,Below_200,161,0,Monthly_Pass,2,3,Corporate_HR,Home_OTT,Weekly,6,Interested,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
AURA_0302,25_34,Female,Kochi,Tier2,Salaried_NonIT,25k_50k,37500,Bengali,2600,0,Once_month,Pinterest,Art_Craft|Movies_OTT|Socialising,Consult_Partner,Complete_Beginner,Want_To_Be,Fixed,Ambivert,Delayed,Probably_Post,Too_Expensive,Skill_Building,Mandala|Pottery,Pottery_Studio,Mandala_Kit|Sketchbook|Watercolour_Set,Lunch|Morning,4,Friends,Rarely,30min,Standalone_Studio,Below_200,80,0,First_Free,5,3,,Mall_Walk,Once_month,6,Maybe,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AURA_0303,25_34,Male,Pune,Tier1,Salaried_NonIT,1L_2L,150000,Marathi,7500,6_plus,2_3_month,Instagram|Reels_Shorts,Movies_OTT|Socialising,Fully_Independent,Casual_Hobbyist,Am_Creative,Growth,Ambivert,Delayed,Definitely_Post,No_Guidance,Skill_Building,Digital_Art|Resin,Gaming_Zone|Music_Dance|None,Fluid_Kit|Heritage_Kit|Resin_Kit|Session_Kit,Afternoon|Lunch|Weekend_Only,4,Friends,Occasionally,30min,Cafe_CoWork,700_1200,988,0,No_Discount,2,3,Mall_Display,Multiplex,Once_month,10,Interested,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
