respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising,credential_motivation,motivation_type,community_feature_appeal,subscription_wtp,subscription_wtp_numeric,artbox_wtp,artbox_wtp_numeric,purchase_style,session_format_preference,preferred_session_duration,tech_comfort_score_s2,concept_nps_score,top_valued_feature,gifting_intent,open_conversion_requirement,referral_propensity,subscription_intent_label
AURA_0275,25_34,Female,Chennai,Tier1,Salaried_NonIT,50k_1L,75000,Hindi,20909,3_5,Once_month,Instagram|Reels_Shorts,Fitness|Gaming|Mall_Shopping|Movies_OTT,Fully_Independent,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Both,Close_Circle,Too_Expensive,Pure_Curiosity,Mandala,Art_Workshop,Heritage_Kit|Monthly_Box|Resin_Kit|Session_Kit|Sketchbook,Flexible,4,Solo,Occasionally,60min,,400_700,677,0,First_Free,3,3,Word_of_Mouth,Home_OTT,Occasionally,6,Interested,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,LinkedIn_Only,Wellness,Yes_Somewhat,199_349,274,299_499,399,Impulse,Guided_Stepwise,60_min,2,9,Pod_Aesthetics,,Need to support Hindi language tutorials,Maybe,Subscribe_Immediately
AURA_0276,25_34,Female,Hyderabad,Tier1,Self_Employed,1L_2L,150000,English,5200,3_5,2_3_month,Instagram|Reels_Shorts,,Mention_After,Complete_Beginner,Want_To_Be,Growth,Extrovert,Instant,Probably_Post,Too_Expensive,Skill_Building,Acrylic|Indian_Classical|Resin|Watercolour,Art_Workshop|Escape_Room|None|VR_Experience,Monthly_Box,Afternoon,5,Friends,Frequently,30min,Cafe_CoWork,400_700,521,0,First_Free,4,4,Corporate_HR,Multiplex,2_3_month,6,Interested,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,Not_Motivated,Wellness,Neutral,99_199,149,Below_299,199,Impulse,Challenge_Mode,45_min,3,10,Community_Gallery,No,Integration with Instagram for direct sharing would be amazing,Maybe,Try_Free_Trial
AURA_0282,25_34,Male,Pune,Tier1,Salaried_NonIT,Above_2L,300000,Hindi,10900,1_2,2_3_month,Pinterest,Gaming|Movies_OTT|Socialising,Mention_After,Advanced,Am_Creative,Fixed,Extrovert,Delayed,Probably_Post,No_Guidance,Stress_Relief,Acrylic,Escape_Room,App_Sub|Monthly_Box|Sketchbook|Watercolour_Set,Afternoon|Evening|Morning,5,Friends,Occasionally,Walking_5min,Office_Campus,Above_1200,1820,12250,Group_Discount,2,4,WhatsApp,Home_OTT,2_3_month,7,Interested,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,Strong_Yes,Wellness,Yes_Somewhat,199_349,274,499_799,649,Impulse,Guided_Freestyle,60_min,3,8,Pod_Aesthetics,Probably,Clean and hygienic environment is non-negotiable,No,Subscribe_Immediately
AURA_0283,25_34,Male,Mumbai,Tier1,Business_Owner,Above_2L,300000,,30000,3_5,2_3_month,Instagram|YouTube,Dining_Out|Movies_OTT|Travel,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Definitely_Post,Not_Interested,Stress_Relief,Acrylic|Digital_Art,VR_Experience,Fluid_Kit|Gift_Bundle|Monthly_Box|Session_Kit|Watercolour_Set,Lunch,4,Solo,Occasionally,15min,Standalone_Studio,Above_1200,1781,3250,Monthly_Pass,2,4,Instagram,Home_OTT,2_3_month,6,Interested,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,Moderate,Status_Signal,Neutral,199_349,274,299_499,399,Offer_Driven,Meditative,60_min,3,9,,Probably,Good quality brushes and paints — not cheap materials,Maybe,Subscribe_Immediately
AURA_0284,18_24,Male,Bengaluru,Tier1,Salaried_IT,50k_1L,75000,Bilingual,4200,3_5,Once_month,Instagram|Pinterest|YouTube,Art_Craft|Movies_OTT|Socialising,Mention_After,Curious_Beginner,Want_To_Be,Fixed,Introvert,Instant,Definitely_Post,Social_Anxiety,Social_Fun,Acrylic|Fluid_Pour|Indian_Classical|Sketching,Escape_Room,Mandala_Kit|Resin_Kit|Sketchbook|Watercolour_Set,Evening|Flexible|Weekend_Only,5,Depends,Never,15min,Office_Campus,Above_1200,1743,1750,Monthly_Pass,3,5,Word_of_Mouth,Multiplex,Occasionally,7,Interested,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,LinkedIn_Only,Intrinsic_Skill,Yes_Strongly,99_199,149,799_1199,999,Offer_Driven,Guided_Freestyle,60_min,5,9,Community_Gallery,Maybe,Good quality brushes and paints — not cheap materials,Probably,Try_Free_Trial
AURA_0285,25_34,Male,Hyderabad,Tier1,Salaried_IT,1L_2L,150000,Telugu,10600,0,Occasionally,Instagram|YouTube,Art_Craft|Movies_OTT|Reading,Mention_After,Curious_Beginner,Want_To_Be,Fixed,Extrovert,Instant,Definitely_Post,No_Guidance,Skill_Building,Indian_Classical|Sketching,Art_Workshop|Escape_Room|Gaming_Zone|Music_Dance,App_Sub|Gift_Bundle|Heritage_Kit|Resin_Kit|Watercolour_Set,Afternoon,4,Colleagues,Frequently,30min,Airport_Hotel,200_400,445,4250,First_Free,3,5,Mall_Display,Home_OTT,Occasionally,7,Interested,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,Strong_Yes,Social_Content,No,99_199,149,299_499,399,Social_Proof,Guided_Stepwise,60_min,5,9,Pod_Aesthetics,Definitely,The artwork should be worth showing — printable quality,Definitely,Pay_Per_Session
AURA_0287,25_34,Non_binary,Jaipur,Tier2,Creative_Pro,50k_1L,75000,English,6500,3_5,2_3_month,YouTube,Dining_Out|Mall_Shopping|Music|Reading,Fully_Independent,Regular_Hobbyist,Am_Creative,Growth,Ambivert,Instant,Close_Circle,Too_Expensive,Skill_Building,Acrylic|Calligraphy|Digital_Art|Watercolour,Yoga_Wellness,Sketchbook,Afternoon|Lunch,4,Solo,Never,15min,College_Campus,400_700,698,2250,Monthly_Pass,3,4,Instagram,Cafe_Chill,Once_Try,7,Interested,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,Moderate,Intrinsic_Skill,Yes_Somewhat,199_349,274,499_799,649,Social_Proof,Challenge_Mode,20_min,4,8,AI_Coaching,Definitely,Location in Phoenix Mall Wakad would be perfect,Definitely,Try_Free_Trial
AURA_0288,25_34,Male,Hyderabad,Tier1,Salaried_NonIT,Below_25k,15000,Telugu,1100,1_2,Occasionally,Instagram|YouTube,Dining_Out|Gaming|Movies_OTT,Peer_Influenced,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Probably_Post,No_Time,Skill_Building,Acrylic|Mandala,Art_Workshop|Gaming_Zone|Music_Dance|VR_Experience,Watercolour_Set,Flexible|Lunch|Weekend_Only,4,Depends,Rarely,30min,Office_Campus,Below_200,244,500,First_Free,4,3,Mall_Display,Multiplex,Occasionally,5,Interested,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Strong_Yes,Wellness,Neutral,199_349,274,499_799,649,Planned,Guided_Stepwise,60_min,2,10,,Maybe,I want to see my progress visually tracked over time,Definitely,Pay_Per_Session
AURA_0292,Under_18,Male,Bengaluru,Tier1,Student,25k_50k,37500,Kannada,2400,6_plus,2_3_month,Instagram|LinkedIn|None,Music|Travel,Fully_Independent,Curious_Beginner,Want_To_Be,Growth,Ambivert,Both,Definitely_Post,Too_Expensive,Stress_Relief,Acrylic|Mandala,Art_Workshop|Cooking_Class|Pottery_Studio|Yoga_Wellness,App_Sub|Resin_Kit|Session_Kit|Sketchbook,Afternoon|Weekend_Only,4,Solo,Rarely,30min,Office_Campus,200_400,567,750,Monthly_Pass,4,5,Word_of_Mouth,Mall_Walk,Once_month,6,Interested,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,Moderate,Wellness,No,99_199,149,499_799,649,Social_Proof,Guided_Stepwise,60_min,4,8,AI_Coaching,Maybe,Integration with Instagram for direct sharing would be amazing,Definitely,Pay_Per_Session
AURA_0294,25_34,Male,Surat,Tier2,Salaried_IT,50k_1L,75000,Tamil,5800,1_2,Once_month,Instagram|LinkedIn,Art_Craft|Movies_OTT|Socialising|Travel,Fully_Independent,Complete_Beginner,Want_To_Be,Growth,Ambivert,Instant,Definitely_Post,No_Guidance,Stress_Relief,Digital_Art,Gaming_Zone|Yoga_Wellness,App_Sub|Session_Kit|Watercolour_Set,Lunch|Morning|Weekend_Only,4,Depends,Frequently,60min,Office_Campus,400_700,578,0,Bundle_Pack,3,4,Google_Search,Home_OTT,Unlikely,6,Maybe,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,Moderate,Intrinsic_Skill,Yes_Somewhat,199_349,274,299_499,399,Offer_Driven,Guided_Stepwise,90_min,3,5,Supply_Quality,No,I want to see my progress visually tracked over time,Definitely,Try_Free_Trial
AURA_0295,18_24,Male,Delhi_NCR,Tier1,Self_Employed,1L_2L,150000,Hindi,8600,3_5,Occasionally,Instagram|Reels_Shorts|YouTube,Art_Craft|Mall_Shopping,Mention_After,Advanced,Am_Creative,Growth,Introvert,Both,Definitely_Post,No_Time,Skill_Building,Acrylic|Digital_Art|Indian_Classical|Resin|Watercolour,Escape_Room|None|Yoga_Wellness,App_Sub|Mandala_Kit,Evening|Morning|Weekend_Only,4,Solo,Frequently,60min,Office_Campus,400_700,1062,2000,Monthly_Pass,2,3,Mall_Display,Gaming,Once_month,8,Interested,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,Not_Motivated,Status_Signal,No,349_499,424,499_799,649,Impulse,Guided_Stepwise,90_min,4,9,AI_Coaching,,The artwork should be worth showing — printable quality,Maybe,Try_Free_Trial
AURA_0296,25_34,Male,Mumbai,Tier1,Creative_Pro,1L_2L,150000,Bilingual,5700,3_5,Once_month,LinkedIn,Fitness|Reading,Consult_Partner,Regular_Hobbyist,Somewhat_Creative,Growth,Introvert,Instant,Keep_Private,Too_Expensive,Skill_Building,Digital_Art|Indian_Classical,Cooking_Class|Music_Dance|Yoga_Wellness,App_Sub,Afternoon|Morning,3,Family_Kids,Occasionally,60min,Mall,700_1200,1074,5250,First_Free,2,4,Mall_Display,Cafe_Chill,Once_Try,5,Interested,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,LinkedIn_Only,Wellness,Neutral,199_349,274,299_499,399,Social_Proof,Guided_Freestyle,60_min,4,7,Supply_Quality,Definitely,Clean and hygienic environment is non-negotiable,Probably,Try_Free_Trial
AURA_0298,18_24,Male,Bengaluru,Tier1,Student,25k_50k,37500,English,3600,6_plus,2_3_month,LinkedIn|Pinterest,Dining_Out|Reading,Mention_After,Advanced,Am_Creative,Growth,Introvert,Instant,Probably_Post,No_Barrier,,Acrylic|Calligraphy|Resin,Art_Workshop|Escape_Room|Yoga_Wellness,Fluid_Kit|Gift_Bundle|Mandala_Kit|Monthly_Box|Sketchbook,Afternoon,5,Solo,Rarely,60min,College_Campus,400_700,961,1250,Festival_Offer,3,4,Corporate_HR,Gaming,Occasionally,7,Interested,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,Not_Motivated,Intrinsic_Skill,Yes_Somewhat,99_199,149,499_799,649,Impulse,Challenge_Mode,90_min,3,10,Pod_Aesthetics,Maybe,The AI coaching should feel like a real teacher,Maybe,Pay_Per_Session
AURA_0299,25_34,Male,Delhi_NCR,Tier1,Self_Employed,Below_25k,15000,Hindi,700,0,Rarely,,Art_Craft|Dining_Out|Gaming|Reading|Travel,Fully_Independent,Casual_Hobbyist,Want_To_Be,Fixed,Ambivert,Both,Probably_Post,No_Guidance,Professional_Growth,Indian_Classical|Sketching|Watercolour,Cooking_Class|Gaming_Zone|Music_Dance|Yoga_Wellness,App_Sub|Mandala_Kit|Watercolour_Set,Flexible,5,Friends,Never,30min,Mall,200_400,445,0,Bundle_Pack,4,3,Word_of_Mouth,Mall_Walk,Once_Try,6,Interested,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,LinkedIn_Only,Social_Content,Yes_Strongly,99_199,149,499_799,649,Offer_Driven,Guided_Stepwise,90_min,4,9,Pod_Aesthetics,Probably,Corporate team building package must have good group pricing,Maybe,Try_Free_Trial
AURA_0301,18_24,Female,Bengaluru,Tier1,Salaried_NonIT,1L_2L,150000,Bilingual,5900,6_plus,2_3_month,Pinterest|Reels_Shorts,Dining_Out|Mall_Shopping|Reading,Consult_Partner,Complete_Beginner,Want_To_Be,Growth,Extrovert,Both,Probably_Post,No_Guidance,Stress_Relief,Digital_Art|Mandala|Sketching|Watercolour,Cooking_Class|Escape_Room|None|Yoga_Wellness,Heritage_Kit|Mandala_Kit|Monthly_Box|Resin_Kit|Session_Kit,Weekend_Only,4,Solo,Occasionally,30min,College_Campus,Below_200,161,0,Monthly_Pass,2,3,Corporate_HR,Home_OTT,Weekly,6,Interested,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,Moderate,Social_Content,Yes_Strongly,99_199,149,No_Box,0,Impulse,Guided_Stepwise,90_min,2,9,AI_Coaching,,I'd love a date night version with my partner,Definitely,Try_Free_Trial
AURA_0303,25_34,Male,Pune,Tier1,Salaried_NonIT,1L_2L,150000,Marathi,7500,6_plus,2_3_month,Instagram|Reels_Shorts,Movies_OTT|Socialising,Fully_Independent,Casual_Hobbyist,Am_Creative,Growth,Ambivert,Delayed,Definitely_Post,No_Guidance,Skill_Building,Digital_Art|Resin,Gaming_Zone|Music_Dance|None,Fluid_Kit|Heritage_Kit|Resin_Kit|Session_Kit,Afternoon|Lunch|Weekend_Only,4,Friends,Occasionally,30min,Cafe_CoWork,700_1200,988,0,No_Discount,2,3,Mall_Display,Multiplex,Once_month,10,Interested,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Not_Motivated,Status_Signal,Yes_Somewhat,199_349,274,799_1199,999,Impulse,Guided_Stepwise,90_min,3,9,Pod_Aesthetics,Definitely,Need to support Hindi language tutorials,Definitely,Subscribe_Immediately
AURA_0305,35_44,Female,Ahmedabad,Tier1,Salaried_NonIT,Below_25k,15000,Hindi,1200,3_5,Rarely,Instagram|LinkedIn|YouTube,Art_Craft|Dining_Out|Socialising|Travel,Fully_Independent,Casual_Hobbyist,Want_To_Be,Unsure,Extrovert,Both,Keep_Private,No_Time,Social_Fun,Acrylic|Calligraphy|Digital_Art|Fluid_Pour|Indian_Classical,Music_Dance|Yoga_Wellness,Fluid_Kit|Resin_Kit|Session_Kit,Evening|Morning,3,Solo,Rarely,30min,,200_400,336,0,Festival_Offer,4,3,Instagram,Cafe_Chill,2_3_month,6,Interested,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,Moderate,Social_Content,Yes_Somewhat,99_199,149,499_799,649,Impulse,Meditative,60_min,3,8,Indian_Art_Content,Definitely,Need to support Hindi language tutorials,Probably,Pay_Per_Session
AURA_0307,25_34,Male,Delhi_NCR,Tier1,Salaried_IT,50k_1L,75000,Bilingual,4300,0,Rarely,Instagram,Dining_Out|Gaming|Movies_OTT|Reading|Travel,Consult_Partner,Complete_Beginner,Want_To_Be,Growth,Extrovert,Instant,Close_Circle,Social_Anxiety,Social_Fun,Acrylic|Digital_Art|Fluid_Pour|Indian_Classical|Resin,Art_Workshop|Cooking_Class|Gaming_Zone|Yoga_Wellness,Mandala_Kit,Afternoon|Weekend_Only,3,Solo,Occasionally,60min,Office_Campus,200_400,260,0,First_Free,3,5,Instagram,Gaming,Weekly,8,Interested,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,Strong_Yes,Intrinsic_Skill,No,349_499,424,No_Box,0,Planned,Guided_Stepwise,90_min,4,9,Pod_Aesthetics,Probably,Need to support Hindi language tutorials,Maybe,Subscribe_Immediately
AURA_0309,35_44,Male,Ahmedabad,Tier1,Self_Employed,50k_1L,75000,Marathi,2600,1_2,Once_month,Instagram,Mall_Shopping|Socialising,Fully_Independent,Advanced,Am_Creative,Growth,Ambivert,Instant,Close_Circle,No_Barrier,Pure_Curiosity,Calligraphy|Indian_Classical|Mandala|Pottery,Art_Workshop|Music_Dance|Pottery_Studio|Yoga_Wellness,App_Sub|Watercolour_Set,Evening|Weekend_Only,3,Friends,Frequently,30min,Cafe_CoWork,700_1200,1191,2500,Monthly_Pass,3,3,Google_Search,Cafe_Chill,2_3_month,7,Interested,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Moderate,Wellness,Yes_Somewhat,Below_99,60,499_799,649,Impulse,Challenge_Mode,45_min,4,9,Community_Gallery,Maybe,"I want to learn Madhubani properly, not just doodle",Maybe,Try_Free_Trial
AURA_0311,25_34,Male,Mumbai,Tier1,Salaried_IT,1L_2L,150000,Bilingual,9700,6_plus,2_3_month,Reels_Shorts|YouTube,Art_Craft|Socialising,Fully_Independent,Casual_Hobbyist,Am_Creative,Fixed,Ambivert,Both,Close_Circle,No_Barrier,Stress_Relief,Acrylic|Calligraphy|Fluid_Pour,Gaming_Zone,Sketchbook,Evening|Lunch|Weekend_Only,3,Solo,Frequently,15min,Mall,700_1200,1216,3250,Group_Discount,3,4,Word_of_Mouth,Home_OTT,Occasionally,10,Interested,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Strong_Yes,Wellness,No,Above_499,599,299_499,399,Planned,Guided_Stepwise,90_min,5,10,Indian_Art_Content,Maybe,Clean and hygienic environment is non-negotiable,Maybe,Try_Free_Trial
AURA_0312,18_24,Female,Chandigarh,Tier2,Student,Below_25k,15000,Hindi,1000,1_2,Rarely,Instagram|LinkedIn|YouTube,Dining_Out|Gaming|Movies_OTT|Socialising,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Extrovert,Instant,Close_Circle,Too_Expensive,Content_Creation,Resin,Art_Workshop|Gaming_Zone|VR_Experience,Gift_Bundle|Heritage_Kit|Mandala_Kit|Resin_Kit|Session_Kit,Afternoon|Flexible|Lunch,3,Partner,,15min,Cafe_CoWork,200_400,371,0,Bundle_Pack,4,5,Google_Search,Gaming,Occasionally,6,Interested,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,Strong_Yes,Wellness,Yes_Somewhat,Below_99,60,,649,Offer_Driven,Challenge_Mode,60_min,4,9,Pod_Aesthetics,Probably,I want to see my progress visually tracked over time,Probably,Subscribe_Immediately
AURA_0315,35_44,Prefer_not,Other_T3,Tier3,Salaried_NonIT,25k_50k,37500,Telugu,3300,1_2,Occasionally,Instagram|LinkedIn,Gaming|Mall_Shopping|Movies_OTT|Socialising|Travel,Mention_After,Casual_Hobbyist,Want_To_Be,Unsure,Ambivert,Both,Keep_Private,Social_Anxiety,Content_Creation,Indian_Classical|Mandala|Resin,Cooking_Class|None|Yoga_Wellness,Mandala_Kit|Monthly_Box|Session_Kit,Flexible|Morning,2,Partner,Occasionally,15min,Office_Campus,700_1200,907,0,Monthly_Pass,4,3,Mall_Display,Multiplex,Once_month,6,Interested,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,Moderate,Wellness,Yes_Strongly,99_199,149,499_799,649,Offer_Driven,Guided_Stepwise,60_min,4,8,Community_Gallery,Maybe,Clean and hygienic environment is non-negotiable,Probably,Try_Free_Trial
AURA_0317,25_34,Male,Pune,Tier1,Self_Employed,Above_2L,300000,Hindi,23800,3_5,2_3_month,Pinterest,Reading|Travel,Fully_Independent,Casual_Hobbyist,Want_To_Be,Unsure,Introvert,Instant,Close_Circle,No_Time,Content_Creation,Calligraphy|Fluid_Pour|Indian_Classical|Resin,Art_Workshop|Escape_Room,Gift_Bundle|Heritage_Kit|Mandala_Kit|Session_Kit,Afternoon|Evening|Lunch,4,Friends,Occasionally,30min,Standalone_Studio,Above_1200,1618,11000,First_Free,1,4,,Gaming,Occasionally,5,Interested,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Strong_Yes,Intrinsic_Skill,Yes_Strongly,349_499,424,499_799,649,Planned,Challenge_Mode,60_min,3,9,Community_Gallery,Maybe,Clean and hygienic environment is non-negotiable,Probably,Subscribe_Immediately
AURA_0318,18_24,Male,Bengaluru,Tier1,Salaried_IT,1L_2L,150000,Kannada,4400,6_plus,2_3_month,Pinterest,Art_Craft|Dining_Out|Mall_Shopping,Fully_Independent,Advanced,Am_Creative,Growth,Ambivert,Instant,Close_Circle,No_Barrier,Skill_Building,Resin|Sketching,None|Pottery_Studio|VR_Experience,Monthly_Box|Session_Kit|Sketchbook|Watercolour_Set,Lunch,3,Solo,Occasionally,No_Limit,Mall,Above_1200,1861,2000,,3,5,Google_Search,Multiplex,Weekly,10,Interested,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,LinkedIn_Only,Quality_Time,Yes_Somewhat,199_349,274,499_799,649,Impulse,Guided_Freestyle,90_min,5,9,AI_Coaching,Maybe,Location in Phoenix Mall Wakad would be perfect,Definitely,Try_Free_Trial
AURA_0320,18_24,Male,Hyderabad,Tier1,Student,25k_50k,37500,Telugu,2500,1_2,Once_month,Pinterest,Art_Craft|Mall_Shopping|Socialising,Fully_Independent,Casual_Hobbyist,Am_Creative,Unsure,Extrovert,Both,Close_Circle,No_Barrier,Stress_Relief,Resin|Sketching,Gaming_Zone,Heritage_Kit,Weekend_Only,4,Solo,Occasionally,30min,Standalone_Studio,Below_200,312,1250,First_Free,4,4,Word_of_Mouth,Another_Workshop,Occasionally,8,Interested,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,LinkedIn_Only,Quality_Time,Neutral,199_349,274,299_499,399,Planned,Guided_Stepwise,60_min,4,9,Supply_Quality,Probably,"I want to learn Madhubani properly, not just doodle",Probably,Subscribe_Immediately
AURA_0321,25_34,Female,Hyderabad,Tier1,Salaried_NonIT,25k_50k,37500,English,1300,0,2_3_month,None|YouTube,Art_Craft|Gaming|Movies_OTT|Reading,Fully_Independent,Curious_Beginner,Want_To_Be,Growth,Introvert,Instant,Probably_Post,No_Guidance,Social_Fun,Acrylic|Calligraphy|Fluid_Pour|Resin,Art_Workshop|Cooking_Class,Gift_Bundle|Heritage_Kit|Mandala_Kit|Resin_Kit,Evening,4,Colleagues,Rarely,15min,Office_Campus,400_700,556,0,Group_Discount,5,3,WhatsApp,Mall_Walk,Once_Try,6,Interested,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,Strong_Yes,Status_Signal,Neutral,199_349,274,299_499,399,Impulse,Guided_Stepwise,60_min,3,7,Indian_Art_Content,Definitely,Kids mode is a must for my family visits,Maybe,Try_Free_Trial
AURA_0324,18_24,Male,Hyderabad,Tier1,Student,Below_25k,15000,Telugu,1700,0,Rarely,Pinterest|YouTube,Dining_Out|Mall_Shopping|Socialising,Fully_Independent,Casual_Hobbyist,Am_Creative,Fixed,Extrovert,Delayed,Close_Circle,No_Time,Skill_Building,Watercolour,Cooking_Class|Gaming_Zone|Music_Dance,App_Sub|Heritage_Kit|Mandala_Kit|Session_Kit|Sketchbook,Afternoon|Flexible|Weekend_Only,3,Friends,Rarely,15min,Mall,200_400,523,0,,4,4,Instagram,Home_OTT,Once_Try,10,Interested,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,Strong_Yes,Intrinsic_Skill,No,99_199,149,No_Box,0,Impulse,Guided_Stepwise,90_min,3,8,,Probably,I'd love a date night version with my partner,Probably,Try_Free_Trial
AURA_0326,35_44,Female,Indore,Tier2,Salaried_IT,Above_2L,300000,Hindi,19200,0,Rarely,Instagram|None|Pinterest,Art_Craft|Gaming|Mall_Shopping|Movies_OTT|Reading,Mention_After,Curious_Beginner,Want_To_Be,Growth,Extrovert,Both,Close_Circle,No_Time,Stress_Relief,Indian_Classical|Watercolour,Art_Workshop|Cooking_Class|Gaming_Zone|Yoga_Wellness,Resin_Kit,Flexible|Weekend_Only,3,Friends,Occasionally,60min,Cafe_CoWork,700_1200,843,0,First_Free,2,3,Word_of_Mouth,Cafe_Chill,Occasionally,6,Interested,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,Strong_Yes,Social_Content,No,99_199,149,299_499,399,Planned,Guided_Freestyle,90_min,4,8,Pod_Aesthetics,Maybe,I want to see my progress visually tracked over time,Probably,Try_Free_Trial
